id , phrase
685  , HOME ON THE RANGE ROVER
686  , HOME SWEET HOME ON THE RANGE
687  , HOME SWEET HOME PLANET
688  , HOMECOMING QUEEN ELIZABETH
689  , HONDA CIVIC CENTER
690  , HONDA CIVIC DUTY
691  , HONEST OPINION POLL
692  , HONEYMOON COTTAGE CHEESE
693  , HONKEY TONK BAR OF SOAP
694  , HONKY-TONK BAR OF SOAP
695  , HOOKAH BAR OF SOAP
696  , HOOVER DAM SQUARE
697  , HOSPITAL BED IN A BAG
698  , HOST AND HOSTESS
699  , HOT DOG STAND BY YOUR MAN
700  , HOT FUDGE SAUCE
701  , HOT TUB OF LARD
702  , HOUSE KEY TO HAPPINESS
703  , HOWARD STERN TALKING-TO
704  , I DON'T WANT TO GAIN A POUND CAKE
705  , I GOT SAFE AND SOUND THE ALARM
706  , I HOPE YOU DANCE INSTRUCTOR
707  , I LOVE MY CAT CORA
708  , I NEED MY SPACE SHUTTLE
709  , I SPEAK ENGLISH MUFFIN
710  , I SPEAK FRENCH ONION SOUP
711  , I SPEAK FRENCH TOAST
712  , I'LL TRY ANYTHING ONCE UPON A TIME
713  , I'M DONE DEAL
714  , I'M LOSING MY MIND OVER MATTER
715  , I'VE GOT YOUR BACK TO THE DRAWING BOARD
716  , I'VE MADE IT PERFECTLY CLEAR SKIES
717  , ICE CHEST OF DRAWERS
718  , ICE CREAM SOCIAL SECURITY
719  , ICE CUBE STEAK
720  , ICE PICK YOUR BATTLES
721  , IMPOUND YARD SALE
722  , IN A FLASH GORDON
723  , IN A STATE OF EMERGENCY
724  , IN MY HUMBLE OPINION POLL
725  , IN THE FIRST PLACE OF ORIGIN
726  , IN THE PUBLIC EYE OF THE STORM
727  , IN TOTAL SHOCK ABSORBERS
728  , INAUGURAL BALL OF YARN
729  , INDIVIDUAL LIBERTY BELL
730  , INDIVIDUAL RESULTS MAY VARY
731  , INNER BEAUTY PAGEANT
732  , INNER COURT OF LAW
733  , INSECT BITE THE BULLET
734  , INSECT SPRAY TAN
735  , INSTANT CASH FLOW
736  , INSTRUCTION MANUAL TRANSMISSION
737  , INTELLIGENCE COMMUNITY EFFORT
738  , INTELLIGENT COMMUNITY EFFORT
739  , INTEREST RATE OF RETURN
740  , IRONING BOARD OF HEALTH
741  , IS THERE A DOCTOR IN THE HOUSE OF PANCAKES
742  , ISLAND HOPPING MAD
743  , ISLAND-HOPPING MAD
744  , IT CAUGHT MY EYE OF A NEEDLE
745  , IT MAKES MY HEAD SPIN OR SOLVE
746  , IT SLIPPED MY MIND YOUR OWN BUSINESS
747  , IT TAKES ONE TO KNOW ONE OF A KIND
748  , IT TAKES TWO TO TANGO DANCERS
749  , IT'S A WILD WORLD CUP
750  , IT'S A WONDERFUL LIFE SAVINGS
751  , IT'S ALL GOOD FRIDAY
752  , IT'S AS GOOD AS NEW YORK CITY
753  , IT'S GOOD TO BE THE KING KONG
754  , IT'S HIP TO BE SQUARE ROOT
755  , IT'S NOT EASY BEING GREEN WITH ENVY
756  , ITUNES LIBRARY CARD
757  , JACK BLACK MARKET
758  , JACK BLACK OLIVES
759  , JACK BLACK-TIE AFFAIR
760  , JACK LONDON ENGLAND
761  , JAMES JOYCE DEWITT
762  , JAMES MADISON WISCONSIN
763  , JAPANESE TEA CEREMONY
764  , JASON ALEXANDER HAMILTON
765  , JASON ALEXSANDER HAMILTON
766  , JELLO MOLD & MILDEW
767  , JELLY ROLL WITH THE PUNCHES
768  , JENNIFER & VICKI LAWRENCE
769  , JENNIFER HUDSON RIVER
770  , JENNIFER LAWRENCE OF ARABIA
771  , JEREMY IRONS IN THE FIRE
772  , JERRY LEE LEWIS AND CLARK
773  , JIMMIE WALKER TEXAS RANGER
774  , JINGLE BELL ROCK PAPER SCISSORS
775  , JOB SECURITY CAMERA
776  , JODIE FOSTER PARENTS
777  , JOE COCKER SPANIEL
778  , JOGGING PATH TO SUCCESS
779  , JOHN DENVER COLORADO
780  , JOHNNY CARSON DALY
781  , JOHNNY CASH ADVANCE
782  , JOHNNY CASH OR CHECK
783  , JOHNNY CASH OR CHECK?
784  , JOHNNY CASH OR CREDIT
785  , JOHNNY CASH OR CREDIT?
786  , JOLLY OLD SAINT NICK NOLTE
787  , JON SNOW DAY
788  , JON SNOW PEAS
789  , JUDE LAW & ORDER
790  , JUDE LAW CLERK
791  , JUDE LAW SCHOOL
792  , JULIUS CAESAR SALAD
793  , JUMBO JET LAG
794  , JUMP RIGHT IN LIKE FLYNN
795  , JUMPING UP AND DOWN PAYMENT
796  , JUMPING-OFF POINT OF INTEREST
797  , JUNK FOOD FOR THOUGHT
798  , JURASSIC PARK AVENUE
799  , JURASSIC PARK THE CAR
800  , JUST BEFORE DAWN OF THE DEAD
801  , JUST IN THE NICK OF TIME CAPSULE
802  , JUST IN THE NICK OF TIME IS ON MY SIDE
803  , JUST THE WAY YOU ARE WE THERE YET?
804  , JUSTICE OF THE PEACE AND QUIET
805  , KANGAROO COURT REPORTER
806  , KANYE WEST COAST
807  , KANYE WEST HOLLYWOOD
808  , KARAOKE BAR OF SOAP
809  , KARATE CHOP SUEY
810  , KATE HUDSON RIVER
811  , KATY PERRY MASON
812  , KEEP IN CONTACT LENSES
813  , KEEP OFF THE GRASS SKIRT
814  , KEITH URBAN LEGEND
815  , KEITH URBAN MYTH
816  , KEVIN BACON AND EGGS
817  , KEVIN BACON BITS
818  , KEVIN BACON STRIPS
819  , KEY CHAIN OF EVENTS
820  , KEY LIME PIE CHART
821  , KING OF THE HILL OF BEANS
822  , KING OF THE JUNGLE GYM
823  , KING OF THE ROAD WARRIOR
824  , KISS ME I'M IRISH SETTER
825  , KIT CARSON DALY
826  , KITCHEN SINK OR SWIM
827  , KITCHEN SPONGE CAKE
828  , KNIGHTS OF THE ROUND TABLE OF CONTENTS
829  , KNOWLEDGE IS POWER BRAKE
830  , L'VE MADE IT PERFECTLY CLEAR SKIES
831  , LAB RAT ON YOUR FRIEND
832  , LABOR OF LOVE ALWAYS
833  , LABOR OF LOVE THY NEIGHBOR
834  , LABOUR OF LOVE ALWAYS
835  , LAKE SUPERIOR ATTITUDE
836  , LAKESIDE COTTAGE CHEESE
837  , LAND DOWN UNDER THE RADAR
838  , LANDSCAPE ARTIST LOFT
839  , LARGER THAN LIFE INSURANCE
840  , LARRY KING OF MOROCCO
841  , LARRY KING OF THE JUNGLE
842  , LARRY MOE & CURLY FRIES
843  , LATE-NIGHT DINNER SEATING
844  , LAUGHING ALL THE WAY TO THE BANK TELLER
845  , LAVERNE & SHIRLEY MACCLAIN
846  , LAW & ORDER FORM
847  , LAW FIRM HANDSHAKE
848  , LAW SCHOOL OF FISH
849  , LAY AN EGG SALAD SANDWICH
850  , LEADING EDGE OF A CLIFF
851  , LEAP OF FAITH HOPE AND CHARITY
852  , LEARNING CURVE BALL
853  , LEARNING THE HARD WAY OF THE SAMAURAI
854  , LEARNING THE HARD WAY OF THE SAMURAI
855  , LEARNING TO SPEAK CHINESE CHICKEN SALAD
856  , LEARNING TO SPEAK FRENCH BULLDOG
857  , LEARNING TO SPEAK GREEK YOGURT
858  , LEAVE WELL ENOUGH ALONE AT LAST
859  , LEAVING EARLY RETIREMENT
860  , LEBRON JAMES FRANCO
861  , LECTURE CIRCUIT BREAKER
862  , LEFT IN THE DARK CHOCOLATE
863  , LEGAL BRIEF ENCOUNTER
864  , LEGAL GUARDIAN ANGEL
865  , LEMON PIE CHART
866  , LEMON TWIST MY ARM
867  , LEMONADE STAND BY
868  , LENGTHY TRIAL OFFER
869  , LET HER RIP VAN WINKLE
870  , LET ME MAKE THIS CLEAR VIEW
871  , LET OUT THE CLUTCH BAGS
872  , LET SLEEPING DOGS LIE LIKE A RUG
873  , LET THE CAT OUT OF THE BAG OF GROCERIES
874  , LET THE CAT OUT THE BAG OF GROCERIES
875  , LET THERE BE LIGHT BULB
876  , LET YOUR HAIR DOWN THE HATCH
877  , LET'S PAINT THE TOWN RED SOX
878  , LET'S TOUCH BASE CAMP
879  , LEVEL THE PLAYING FIELD MOUSE
880  , LEWIS & CLARK KENT
881  , LIAR LIAR PANTS ON FIRE ESCAPE
882  , LIBERTY BELL PEPPERS
883  , LIBERTY BELL-BOTTOM JEANS
884  , LIFE BEGINS AT FORTY DAYS AND FORTY NIGHTS
885  , LIFE OF THE PARTY ANIMAL
886  , LIFE OF THE PARTY CRASHER
887  , LIFE OF THE PARTY FAVOR
888  , LIFE'S TOO SHORT TERM MEMORY
889  , LIFEGUARD ON DUTY CALLS
890  , LIFELONG FRIENDSHIP PARK
891  , LIGHTS CAMERA ACTION ADVENTURE MOVIE
892  , LIGHTS CAMERA ACTION FIGURE
893  , LIGHTS CAMERA ACTION FIGURES
894  , LIKE A ROLLING STONE CRAB CLAW
895  , LIMITED ENGAGEMENT RING
896  , LINT ROLLER SKATING
897  , LIP SERVICE ELEVATOR
898  , LITTLE BIG TOWN SHERIFF
899  , LITTLE HOUSE ON THE PRAIRIE DOG
900  , LIVE-IN MAID OF HONOR
901  , LIVING IN A FANTASY FOOTBALL
902  , LIVING PROOF OF PURCHASE
903  , LOBSTED CLAW HAMMER
904  , LOBSTER CLAW HAMMER
905  , LOCAL HERO SANDWICH
906  , LOCAL HOT SPOT REMOVER
907  , LOCAL LIBRARY CARD
908  , LOCK STOCK AND BARREL-CHESTED
909  , LOG CABIN CRUISER
910  , LOG CABIN FEVER
911  , LOG CABIN PRESSURE
912  , LOMBARD STREET
913  , LONE STAR STATE OF CONFUSION
914  , LONG ISLAND SOUND ASLEEP
915  , LONG ISLAND SOUND CHECK
916  , LONG STRETCH OF HIGHWAY PATROLMAN
917  , LONG-DISTANCE TRUCKER HAT
918  , LOOK BEFORE YOU LEAP YEAR
919  , LOOK OUT BELOW SEA LEVEL
920  , LOOK SHARP CHEDDAR CHEESE
921  , LORETTA LYNN ANDERSON
922  , LOS ANGELES CALIFORNIA ROLL
923  , LOUISIANA PURCHASE PRICE
924  , LOVE AT FIRST SIGHT FOR SORE EYES
925  , LOVE CONQUERS ALL TALK NO ACTION
926  , LOVE IS ESSENTIAL ELEMENTS
927  , LOVE IS IN THE AIR CONDITIONER
928  , LOVE ME TENDER STEAK
929  , LUCKY CHARM BRACELET
930  , LUCY IN THE SKY WITH DIAMONDS ARE FOREVER
931  , LUXURY CAR LOAN
932  , MACADAMIA NUTS AND BOLTS
933  , MAD ABOUT YOU GONNA EAT THAT?
934  , MADAME BUTTERFLY NET
935  , MADE FROM SCRATCH AND SNIFF
936  , MADE FROM SCRATCH MY BACK
937  , MADE-TO-ORDER IN THE COURT
938  , MADISON SQUARE GARDEN HOSE
939  , MADISON SQUARE GARDEN OF EDEN
940  , MAE WEST VIRGINIA
941  , MAGAZINE COVER CHARGE
942  , MAGAZINE RACK OF LAMB
943  , MAGNESIUM SHEETS OF PAPER
944  , MAGNETIC FIELD OF INTEREST
945  , MAIDEN NAME BRAND
946  , MAIN COURSE OF ACTION
947  , MAIN EVENT PLANNER
948  , MAIN SQUEEZE CHUTE
949  , MAKE THE GRADE SCHOOL
950  , MAKEUP BAG OF TRICKS
951  , MAKING A JUDGEMENT CALL WAITING
952  , MAKING A JUDGMENT CALL WAITING
953  , MAN CAVE DWELLERS
954  , MAN'S BEST FRIEND OF THE FAMILY
955  , MARCO POLO PONY
956  , MARCO POLO SHIRT
957  , MARILYN MONROE DOCTRINE
958  , MARLO THOMAS JEFFERSON
959  , MARRIAGE OATH OF OFFICE
960  , MARSHA MASON-DIXON LINE
961  , MARTIN LAWRENCE OF ARABIA
962  , MARTIN SHORT ORDER COOK
963  , MARY HAD A LITTLE LAMB CHOP
964  , MARY HAD A LITTLE LAMB STEW
965  , MARY HAD A LITTLE LAMP STEW
966  , MASTER BEDROOM SLIPPERS
967  , MASTER KEY LARGO
968  , MATCH MADE IN HEAVEN ON EARTH
969  , MATERNITY LEAVE OF ABSENCE
970  , MATERNITY WARD CLEAVER
971  , MATING CALL FORWARDING
972  , MATT DAMON WAYANS
973  , MAY I TAKE YOUR ORDER IN THE COURT
974  , MAYFLOWER COMPACT CAR
975  , MEANWHILE BACK AT THE RANCH DRESSING
976  , MEASURING JUG OF MILK
977  , MEDIEVAL LEGENDS
978  , MEET THE PRESS SECRETARY
979  , MEET THE PRESS YOUR PANTS
980  , MEMBERSHIP DRIVE SAFELY
981  , MEN AT WORK FOR A LIVING
982  , MEN IN BLACK COFFEE
983  , MERLIN THE WIZARD ISLAND
984  , METAL BEAM OF LIGHT
985  , METEORIC RISE AND SHINE
986  , METER MAID OF HONOR
987  , MIAMI VICE PRESIDENT
988  , MICHAEL BAY LEAVES
989  , MICHAEL DOUGLAS FAIRBANK JR
990  , MICHAEL DOUGLAS FAIRBANKS JR
991  , MICHAEL DOUGLAS FAIRBANKS JR
992  , MIDDLE INITIAL PUBLIC OFFERING
993  , MIKE JUDGE & JURY
994  , MILITARY ACADEMY AWARDS
995  , MILITARY BASE SALARY
996  , MILK SHAKE A LEG
997  , MILKY WAY CANDY BAR EXAM
998  , MISS PIGGY BANK
999  , MOBILE HOME ON THE RANGE
1000 , MODERN ART GARFUNKEL
1001 , MODERN FAMILY REUNION
1002 , MODIFIED PLAN OF ACTION
1003 , MONA LISA SIMPSON
1004 , MONEY IN THE BANK AUDITOR
1005 , MONEY TREE DOCTOR
1006 , MONKEY BARS OF SOAP
1007 , MONKEY BUSINESS CARD
1008 , MONKEY BUSINESS CARDS
1009 , MONKEY BUSINESS PROPOSITION
1010 , MONTEREY BAY LEAVES
1011 , MOON OVER MIAMI DOLPHINS
1012 , MORAL SUPPORT HOSE
1013 , MOSQUITO BITE THE DUST
1014 , MOTHER GOOSE BUMPS
1015 , MOTHER GOOSE EGG
1016 , MOTHER NATURE TRAIL
1017 , MOTOR OIL & VINEGAR
1018 , MOTOR OIL AND VINEGAR
1019 , MOVING VAN MORRISON
1020 , MR POTATO HEAD CHEERLEADER
1021 , MR POTATO HEAD OF THE CLASS
1022 , MUFFIN TOP OF THE WORLD
1023 , MUSEUM SQUARE JAW
1024 , MUSIC CITY CENTER OF THE UNIVERSE
1025 , MUSICAL EAR OF CORN
1026 , MY DOG SPOT REMOVER
1027 , MY FAIR LADY GAGA
1028 , MY FAIR LADY IN WAITING
1029 , NAIL FILE FOR DIVORCE
1030 , NAKED EYE CANDY
1031 , NAME YOUR PRICE OF ADMISSION
1032 , NANCY DREW BARRYMORE
1033 , NAPKIN RING OF FIRE
1034 , NAT KING COLE PORTER
1035 , NAT KING COLE SLAW
1036 , NATIONAL FOOTBALL LEAGUE OF LEGENDS
1037 , NATIONAL PUBLIC RADIO CITY MUSIC HALL
1038 , NATIONAL SECURITY BADGE
1039 , NATIVE TONGUE TWISTERS
1040 , NATURAL-BORN LEADER OF THE PACK
1041 , NEIGHBORHOOD BAR OF SOAP
1042 , NEIL DIAMOND IN THE ROUGH
1043 , NEIL DIAMOND PENDANT
1044 , NEIL SIMON COWELL
1045 , NEIL YOUNG AT HEART
1046 , NEW CLOTHING LINE OF THINKING
1047 , NEW KIDS ON THE BLOCK OF ICE
1048 , NICOLAS CAGE FIGHTER
1049 , NIGHT-LIGHT AS A FEATHER
1050 , NIGHT-LIGHT AT THE END OF THE TUNNEL
1051 , NO DEPOSIT NO RETURN YARDS
1052 , NO TRESPASSING SIGN OF THE TIMES
1053 , NOBEL PRIZE FOR MEDICINE CHEST
1054 , NOBODY'S PERFECT STRANGER
1055 , NOBODY'S PERFECT STRANGERS
1056 , NOBODY'S PERFECT TIMING
1057 , NORTH DAKOTA FANNING
1058 , NORTH STAR PUPIL
1059 , NOT JUST ANOTHER PRETTY FACE IN THE CROWD
1060 , NOT JUST ANOTHER PRETTY FACE VALUE
1061 , NOT MY CUP OF TEA FOR TWO
1062 , NOT ON YOUR LIFE OF THE PARTY
1063 , NOT PLAYING WITH A FULL DECK CHAIR
1064 , NOT PLAYING WITH A FULL DECK THE HALLS
1065 , NOTHING IN LIFE IS FREE ADMISSION
1066 , OAKLAND RAIDERS OF THE LOST ARK
1067 , OBSERVATION DECK OF CARDS
1068 , OBSTACLE COURSE OF ACTION
1069 , OCEAN WATER CLOCK
1070 , OCEAN WATER COOLER
1071 , OFF AND RUNNING ON EMPTY
1072 , OFFICE SPACE CAPSULE
1073 , OFFICE SPACE INVADERS
1074 , OFFICE SPACE SHUTTLE
1075 , OIL CHANGE OF OPINION
1076 , OLD KING COLE SLAW
1077 , OLD NAVY BEANS
1078 , OLIVIA NEWTON-JOHN F KENNEDY
1079 , ON CLOUD NINE-HOLE GOLF COURSE
1080 , ON THE CUTTING EDGE OF DARKNESS
1081 , ON THE RIGHT TRACK AND FIELD
1082 , ON THE RIGHT TRACK MEET
1083 , ON THE SPUR OF THE MOMENT TO REMEMBER
1084 , ON TOP OF THE WORLD SERIES
1085 , ONE OF THE FAMILY RECIPE
1086 , ONE SMART COOKIE DOUGH
1087 , ONE STEP AT A TIME HEALS ALL WOUNDS
1088 , ONE-MAN BAND OF BROTHERS
1089 , ONION RINGS OF SATURN
1090 , ONION SOUP MIX AND MATCH
1091 , ONLINE SEARCH AND RESCUE
1092 , OPEN ALL NIGHT OWL
1093 , OPEN SESAME SEED BUN
1094 , OPEN SESAME STREET
1095 , ORANGE JULIUS CAESAR
1096 , ORANGE PULP FICTION
1097 , ORCHESTRA PIT BULL
1098 , ORCHESTRA PIT STOP
1099 , ORDER IN THE COURT REPORTER
1100 , OREGON COAST TRAIL MIX
1101 , ORGANIZED LABOR OF LOVE
1102 , ORIENT EXPRESS BUS
1103 , OTHER PEOPLE'S MONEY IS NO OBJECT
1104 , OUT OF LEFT FIELD GOAL KICKER
1105 , OUT OF SIGHT UNSEEN
1106 , OUT OF STEP WISELY
1107 , OUTER SPACE HEATER
1108 , OVAL OFFICE CUBICLE
1109 , OVEN RACK OF LAMB
1110 , OVER AND OUT WITH FRIENDS
1111 , OVER MY DEAD BODY LANGUAGE
1112 , OVER YOUR SHOULDER OF THE ROAD
1113 , OVERDUE BILL MURRAY
1114 , OVERTIME PAY IT FORWARD
1115 , OZONE LAYER CAKE
1116 , PACIFIC OCEAN FLOOR
1117 , PADDLE WHEEL OF FORTUNE
1118 , PAID LEAVE QUIETLY
1119 , PAINT THE TOWN RED STOP SIGN
1120 , PAINTING THE TOWN RED APPLES
1121 , PALACE COMPLEX SENTENCE
1122 , PANIC BUTTON DOWN COLLAR
1123 , PANIC BUTTON YOUR SHIRT
1124 , PANIC BUTTON-DOWN COLLAR
1125 , PARACHUTE JUMP FOR JOY
1126 , PARACHUTE JUMPING ON THE BANDWAGON
1127 , PARADE PATH OF DESTRUCTION
1128 , PARALLEL PARKING LOT
1129 , PARDON MY FRENCH FRIES
1130 , PARDON MY FRENCH MANICURE
1131 , PARDON MY FRENCH QUARTERS
1132 , PARDON MY FRENCH TOAST
1133 , PARK TEDDY ROOSEVELT
1134 , PARKING IN THE REAR WINDOW
1135 , PARKING SPOT REMOVER
1136 , PARTY ANIMAL PLANET
1137 , PARTY DRESS PANTS
1138 , PARTY DRESS REHEARSAL
1139 , PARTY PUNCH IN THE NOSE
1140 , PASSING A MATH TEST KITCHEN
1141 , PASSING THE BUCK STOPS HERE
1142 , PAST DUE PROCESS
1143 , PASTEURIZED MILK OF MAGNESIA
1144 , PATENT LEATHER AND BOWLING SHOES
1145 , PAY IT FORWARD PASS
1146 , PAY SCALE BACK
1147 , PAY TOP DOLLAR SIGN
1148 , PAYMENT METHOD ACTING
1149 , PEACE SIGN OF THE TIMES
1150 , PEACH PIT BULL
1151 , PEANUT-BUTTER-DIPPED COOKIES
1152 , PEARL JAM SESSION
1153 , PEER PRESSURE COOKER
1154 , PENCIL SKIRT STEAK
1155 , PEPPERMINT OIL FIELD
1156 , PERFORMING ARTS AND CRAFTS
1157 , PERIOD PIECE OF CAKE
1158 , PERISH THE THOUGHT PROCESS
1159 , PERMANENT PRESS ZERO FOR AN OPERATOR
1160 , PERSEVERANCE TRAIL MIX
1161 , PERSONAL DATA ENTRY
1162 , PET ROCK CONCERT
1163 , PET ROCK QUARRY
1164 , PETRIFIED WOOD SPOON
1165 , PHYSICALLY FIT AS A FIDDLE
1166 , PIANO BENCH PRESS
1167 , PIANO BENCH-PRESS
1168 , PICNIC TABLE OF CONTENTS
1169 , PICTURE FRAME OF REFERENCE
1170 , PICTURE WINDOW OF OPPORTUNITY
1171 , PILLBOX HAT IN HAND
1172 , PINK SLIP OF THE TONGUE
1173 , PIONEER COURTHOUSE SQUARE MILE
1174 , PIONEER COURTHOUSE SQUARE ROOT
1175 , PIT CREW SOCKS
1176 , PITA POCKET PROTECTOR
1177 , PITTSBURGH PIRATES OF PENZANCE
1178 , PITTSBURGH PIRATES OF THE CARIBBEAN
1179 , PIZZA DELIVERY ROOM
1180 , PIZZA WHEEL OF FORTUNE
1181 , PLASTER OF PARIS FRANCE
1182 , PLASTIC SURGEON GENERAL
1183 , PLAYING THE HARP SEAL
1184 , PLYMOUTH ROCK MUSIC
1185 , PLYMOUTH ROCK OF AGES
1186 , PLYMOUTH ROCK OF GIBRALTER
1187 , PLYMOUTH ROCK-HARD ABS
1188 , POCKET CHANGE IS INEVITABLE
1189 , POGO STICK OF GUM
1190 , POINT OF NO RETURN POSTAGE
1191 , POISON IVY CAP
1192 , POISON IVY LEAGUE
1193 , POISON IVY LEAGUE SCHOOL
1194 , POKER CHIP OFF THE OLD BLOCK
1195 , POKER CHIPS & DIP
1196 , POKER CHIPS AND SALSA
1197 , POKER HAND SANITIZER
1198 , POLICE FORCE FIELD
1199 , POLITICS AS USUAL SUSPECTS
1200 , PONY EXPRESS YOURSELF
1201 , PORT OF CALL OF THE WILD
1202 , PORT OF CALL WAITING
1203 , PORT OF ENTRY-LEVEL POSITION
1204 , PORT-OF-CALL OF THE WILD
1205 , PORTS OF CALL ME SOMETIME
1206 , POSTAGE METER MAID
1207 , POSTAGE STAMP YOUR FEET
1208 , POSTMASTER GENERAL ADMISSION TICKET
1209 , POTATO CHIP ON YOUR SHOULDER
1210 , POUND SIGN OF THE TIMES
1211 , POWDERED SUGAR DADDY
1212 , POWER STATION CALL LETTERS
1213 , POWER WALK DON'T RUN
1214 , PRACTICE MAKES PERFECT STRANGERS
1215 , PRESIDENTIAL LIBRARY OF CONGRESS
1216 , PRESSED FOR TIME IS ON MY SIDE
1217 , PRESSING ENGAGEMENT RING
1218 , PRETTY IN PINK LEMONADE
1219 , PRETTY IN PINK PANTHER
1220 , PRETZEL STICKS OF GUM
1221 , PRICE PER POUND CAKE
1222 , PRICE PER POUND OF FLESH
1223 , PRICE TAG YOU'RE IT!
1224 , PRICE TAG-YOU'RE IT
1225 , PRIME RIB OF BEEF WELLINGTON
1226 , PRIVATE CLUB SANDWICH
1227 , PRIVATE EYE EXAM
1228 , PRIVATE EYE OF THE STORM
1229 , PRIVATE FIRST-CLASS HOTEL
1230 , PRIVATE JET LAG
1231 , PRIVATE SCHOOL OF FISH
1232 , PROM DRESS REHEARSAL
1233 , PROMOTIONAL PERIOD END OF STORY
1234 , PUCKER UP UP AND AWAY
1235 , PULL TIGHT END
1236 , PUMPERNICKEL TOAST OF THE TOWN
1237 , PUNCH AND JUDY JETSON
1238 , PUNCH LINE OF FIRE
1239 , PUNCTUATION MARK BUFFALO
1240 , PUPPET SHOW OF FORCE
1241 , PUPPY LOVE HANDLES
1242 , PUPPY LOVE ME TENDER
1243 , PUT UP YOUR DUKES OF HAZZARD
1244 , PUT YOUR BEST FOOT FORWARD MARCH
1245 , PUTTING GREEN AROUND THE GILLS
1246 , PUTTING GREEN BAY PACKERS
1247 , QUAINT COTTAGE CHEESE
1248 , QUANTUM LEAP OF FAITH
1249 , QUICK AND EASY DOES IT
1250 , RABBIT EARS OF CORN
1251 , RACHAEL RAY LIOTTA
1252 , RADIO CITY MUSIC HALL & OATES
1253 , RAGING BULL DURHAM
1254 , RAGING BULL MARKET
1255 , RAGING BULL TERRIER
1256 , RAISE THE BAR OF SOAP
1257 , RAMBLE ON TOP OF THE WORLD
1258 , RAMPARTS WALK DON'T RUN
1259 , RANCH HAND SANITIZER
1260 , RANGING BULL DURHAM
1261 , RASPBERRY JAM SESSION
1262 , RAZOR BLADES OF GRASS
1263 , RE-GIFTING A GIFT OF GAB
1264 , RE-GIFTING A GIFT TAG
1265 , READ MY PALM SUNDAY
1266 , READING THE MORNING PAPER CLIP
1267 , RECREATIONAL VAN GOGH
1268 , RED PEPPER FLAKES OF SNOW
1269 , RED WHITE & BLUE MOON
1270 , REFLECTING POOL OUR RESOURCES
1271 , REGIFTING A GIFT TAG
1272 , REGINA KING CRAB
1273 , REGISTERD NURSE SHARK
1274 , REGISTERED NURSE SHARK
1275 , REGISTRATION SLIP OF THE TONGUE
1276 , RELATED BY MARRIAGE COUNSELOR
1277 , RELATED BY MARRIAGE COUSELOR
1278 , RELAXING IN COMFORT FOOD
1279 , REMBRANDT SQUARE DANCE
1280 , REMOTE ACCESS DENIED
1281 , REMOTE CONTROL YOURSELF
1282 , RESEARCH PAPER CUT
1283 , RESTRICTED AREA RUG
1284 , RHAPSODY IN BLUE MARLIN
1285 , RHUBARB PIE IN THE SKY
1286 , RIB CAGE FIGHTER
1287 , RICKI LAKE SUPERIOR
1288 , RIDING MY BICYCLE CRUNCHES
1289 , RIFLE CHAMBER MUSIC
1290 , RIGHT UP YOUR ALLEY CAT
1291 , RING OF FIRE ENGINE
1292 , ROBERT YOUNG FRANKENSTEIN
1293 , ROCK GARDEN OF EDEN
1294 , ROCK-A-BYE BABY TEETH
1295 , ROCK-AND ROLL UP YOUR SLEEVES
1296 , ROCK-AND-ROLL UP YOUR SLEEVES
1297 , ROCKY MOUNTAIN HIGH SOCIETY
1298 , ROGER RABBIT EARS
1299 , ROLL CALL AHEAD
1300 , ROLO CHAIN OF EVENTS
1301 , ROMAN EMPIRE ANTS
1302 , ROMAN EMPIRE STATE BUILDING
1303 , ROME WASN'T BUILT IN A DAY AFTER TOMORROW
1304 , RON HOWARD UNIVERSITY
1305 , ROOM AND BOARD THE PLANE
1306 , ROOT BEER BELLY
1307 , ROSANNE CASH THE CHECK
1308 , ROSE GARDEN BURGER
1309 , ROTTEN TO THE CORE QUESTIONS
1310 , ROUGH-AND-TUMBLE-DRY
1311 , ROYAL FAMILY BUSINESS
1312 , ROYAL WEDDING PLANNER
1313 , RUBBER HANDLE WITH CARE
1314 , RUBBER SOULMATE
1315 , RUBBER STAMP OF APPROVAL
1316 , RUNNING WATER COOLER
1317 , RUNWAY MODEL AIRPLANE
1318 , RUNWAY MODEL CITIZEN
1319 , RUSSELL BRAND NAME
1320 , SAD BUT TRUE OR FALSE
1321 , SADDLE HORN OF PLENTY
1322 , SAFE AND SOUND THE ALARM
1323 , SAFETY FIRST ONE IN LINE
1324 , SAFETY PIN THE TAIL ON THE DONKEY
1325 , SALAD BAR OF SOAP
1326 , SALAD DRESSING ROOM
1327 , SALAD FORK IN THE ROAD
1328 , SALAD OIL OF OLAY
1329 , SALLY FIELD OF DREAMS
1330 , SALT & PEPPER JACK CHEESE
1331 , SALT & PEPPER-JACK CHEESE
1332 , SALT PORK CHOPS
1333 , SAMUEL FRENCH PERFUME
1334 , SAMURAI JACK & JILL
1335 , SAN FRANCISCO BAY LEAVES
1336 , SAND & SURF
1337 , SANTA BARBARA BUSH
1338 , SATELLITE DISH TOWEL
1339 , SATIN SLIP OF THE TONGUE
1340 , SATURDAY MORNING CARTOON NETWORK
1341 , SAVE YOUR SOUL FOOD
1342 , SAVED BY THE BELL PEPPER
1343 , SAVED BY THE BELL BOOK AND CANDLE
1344 , SAVED BY THE BELL-BOTTOM JEANS
1345 , SAVING FACE THE NATION
1346 , SAVING GRACE KELLY
1347 , SAVING PRIVATE RYAN GOSLING
1348 , SCARED STIFF COMPETITION
