id, phrase
807  , COME JOIN US
808  , COME OUT ON TOP
809  , COME OUT SWINGING
810  , COME OVER HERE FOR A MINUTE
811  , COME PREPARED
812  , COME TO YOUR SENSES
813  , COME WHAT MAY
814  , COME WHENEVER YOU LIKE
815  , COMES IN A HANDY CARRY BAG
816  , COMES WITH THE TERRITORY
817  , COMFORT & PRACTICALITY
818  , COMFORTABLE YET STYLISH
819  , COMFY COZY
820  , COMING DOWN THE HOMESTRETCH
821  , COMING ON LIKE GANGBUSTERS
822  , COMING ON STRONG
823  , COMING SOON TO A THEATER NEAR YOU
824  , COMING THROUGH IN THE CLUTCH
825  , COMING UNGLUED
826  , COMMON DENOMINATORS
827  , COMMON KNOWLEDGE
828  , COMMON THREAD
829  , COMPARE AND CONTRAST
830  , COMPETITIVE NATURE
831  , COMPLETE AND UTTER RELAXATION
832  , CONCEDE THE POINT
833  , CONCRETE JUNGLE
834  , CONFIDENT & MASCULINE
835  , CONFUSING THE ISSUE
836  , CONNECT THE DOTS
837  , CONSIDER ALL THE VARIABLES
838  , CONSIDER THE SOURCE
839  , CONTACT LENSES
840  , CONTAINS NO AMMONIA
841  , CONTRARY TO POPULAR OPINION
842  , CONTROLLED CHAOS
843  , CONVENIENTLY LOCATED
844  , CONVERTIBLE CAR SEAT
845  , COOK ON HIGH HEAT
846  , COOK UNTIL PASTA IS TENDER
847  , COOKED-TO ORDER
848  , COOKED-TO-ORDER
849  , COOL AS A CUCUMBER
850  , COOL AS ICE
851  , COOL BEANS
852  , COOL GADGETS
853  , COOL ON A WIRE RACK
854  , COOL-STARRY NIGHTS
855  , COP OUT
856  , CORN BELT
857  , CORPORATE CULTURE
858  , CORPORATE LADDER
859  , CORPORATE LOGO
860  , CORRECT ME IF I'M WRONG
861  , COULD YOU STEP INTO MY OFFICE PLEASE?
862  , COULD YOU USE IT IN A SENTENCE
863  , COULD YOU ZIP ME UP
864  , COUNT YOUR BLESSINGS
865  , COUNTDOWN TO TAKEOFF
866  , COUNTING SHEEP
867  , COURT IS ADJOURNED
868  , COURT OF PUBLIC OPINION
869  , COVER AND COOK ON LOW HEAT
870  , COVER AND SIMMER
871  , COVER TO COVER
872  , COVER-TO-COVER
873  , COVERING ALL THE BASES
874  , COVERS A MULTITUDE OF SINS
875  , COW'S AND SHOE TONGUE
876  , COZY & WARM
877  , CRACKED PLASTIC MILK CRATES
878  , CRADLE OF CIVILIZATION
879  , CRANK UP THE HEAT
880  , CRAZY ABOUT YOU
881  , CRAZY IN LOVE
882  , CRAZY WISDOM
883  , CREATED WITH LOVE
884  , CREATING A BUZZ
885  , CREATING A FUTURE
886  , CREATIVE JUICES
887  , CREDIT-CARD CLUTCH HOLDER
888  , CRETACEOUS PERIOD
889  , CRISP SPICY SHRIMP ON SKEWERS
890  , CRITICALLY ACCLAIMED
891  , CROSS MY HEART
892  , CROSS THAT BRIDGE WHEN YOU COME TO IT
893  , CROWD PLEASER
894  , CROWDED BEACH
895  , CRUNCH TIME
896  , CRYING SHAME
897  , CRYING WOLF
898  , CRYSTAL CLEAR
899  , CUCKOO CUCKOO!
900  , CULINARY INVENTIVENESS
901  , CULINARY REVOLUTION
902  , CUPCAKE SHOP
903  , CURB APPEAL
904  , CURIOSITY KILLED THE CAT
905  , CUSTOMER FAVOURITE
906  , CUT ABOVE THE REST
907  , CUT AND DRIED
908  , CUT CORNERS
909  , CUT FROM THE SAME CLOTH
910  , CUT ME SOME SLACK
911  , CUT ME SOME SLACK HERE
912  , CUT OUT THE HORSEPLAY!
913  , CUTE AS A BUG'S EAR
914  , CUTE AS A BUTTON
915  , DANCE WITH ME!
916  , DARE TO PREPARE
917  , DARK AGES
918  , DARLING DAUGHTER
919  , DASHING AND DEBONAIR
920  , DAWN TO DUSK
921  , DEAD GIVEAWAY
922  , DEAFENING SILENCE
923  , DEAR DIARY
924  , DEARLY BELOVED
925  , DEEP FORESTS
926  , DENIED ANY WRONGDOING
927  , DESERT PARADISE
928  , DESIGN
929  , DESIGNATED PARKING BAYS
930  , DESPITE OUR BEST EFFORTS
931  , DETAIL-ORIENTED
932  , DID I LEAVE THE IRON ON?
933  , DID YOU CHECK YOUR EMAIL?
934  , DID YOU HAVE A GOOD FLIGHT
935  , DID YOU HAVE A GOOD FLIGHT?
936  , DID YOU REMEMBER TO PACK YOUR TOOTHBRUSH?
937  , DIG DEEP
938  , DIGGING UP DIRT
939  , DILL PICKLES
940  , DINNER FOR TWO
941  , DINNER IS SERVED
942  , DINNER WILL BE READY SOON
943  , DISC JOCKEY SHORTS
944  , DISCARD UNUSED PORTIONS
945  , DISTANT TECHNOLOGY
946  , DIVE OFF THE DEEP END
947  , DIVE RIGHT IN
948  , DIVERSITY OF ATTRACTIONS
949  , DIVIDE AND CONQUER
950  , DO A DOUBLE-TAKE
951  , DO AS I SAY NOT AS I DO
952  , DO IT THE HARD WAY
953  , DO ME A FAVOR
954  , DO NOT BUDGE
955  , DO NOT DISTURB
956  , DO OR DIE
957  , DO THE HUSTLE
958  , DO WE HAVE A DEAL?
959  , DO WHAT WORKS FOR YOU
960  , DO YOU BE LEAVE ME?
961  , DO YOU BELIEVE ME?
962  , DO YOU FEEL LUCKY TONIGHT?
963  , DO YOU KNOW WHO IM TALKING ABOUT
964  , DO YOU REALLY MEAN THAT?
965  , DO YOU SOLEMNLY SWEAR TO TELL THE TRUTH
966  , DO YOU SPEAK FRENCH?
967  , DO YOU TAKE REQUESTS
968  , DO YOU WANT TO GO BOATING
969  , DO YOU WANT TO GO BOATING?
970  , DO YOU WANT TO GO TO THE MOVIES?
971  , DO YOUR JOB
972  , DO-IT-YOURSELF
973  , DODGED A BULLET
974  , DOESN'T RING A BELL
975  , DOG AND PONY SHOW
976  , DOG DAYS OF SUMMER
977  , DOG-AND-PONY SHOW
978  , DOG-AND-PONY-SHOW
979  , DOING A BANG-UP JOB
980  , DOLLAR FOR DOLLAR
981  , DOLLARS TO DOUGHNUTS
982  , DOMESTIC BLISS
983  , DON A DISGUISE
984  , DON'T BE A PARTY POOPER
985  , DON'T BE A WORRYWART
986  , DON'T BE A WORRYWART!
987  , DON'T BE AFRAID OF THE DARK
988  , DON'T BE FOOLED
989  , DON'T BE SHY
990  , DON'T BEAT AROUND THE BUSH
991  , DON'T BELIEVE EVERYTHING YOU READ
992  , DON'T BLINK
993  , DON'T BLOW A GASKET
994  , DON'T BLOW A GASKET!
995  , DON'T CALL US WE'LL CALL YOU
996  , DON'T CHANCE IT
997  , DON'T DAWDLE!
998  , DON'T DO ANYTHING YOU MIGHT REGRET
999  , DON'T DO THAT AGAIN!
1000 , DON'T EAT SO FAST
1001 , DON'T FEED THE PIGEONS!
1002 , DON'T FORGET TO LOCK THE DOOR
1003 , DON'T GET CARRIED AWAY
1004 , DON'T GET ME STARTED
1005 , DON'T GET YOUR NOSE OUT OF JOINT
1006 , DON'T GIVE A COW MAN
1007 , DON'T GIVE IT A SECOND THOUGHT
1008 , DON'T GIVE UP HOPE
1009 , DON'T GIVE UP THE SHIP
1010 , DON'T GO AROUND IN THE DARK
1011 , DON'T GO AWAY WE'LL BE RIGHT BACK
1012 , DON'T GO TO WORK UNLESS IT'S FUN DAY
1013 , DON'T HAVE A COW MAN
1014 , DON'T HAVE A COW MAN!
1015 , DON'T HESITATE TO CALL
1016 , DON'T HOLD YOUR BREATH
1017 , DON'T INSULT MY INTELLIGENCE
1018 , DON'T INSULT MY INTELLIGENCE!
1019 , DON'T KEEP ME IN SUSPENSE
1020 , DON'T KILL THE MESSENGER
1021 , DON'T KNOCK IT UNTIL YOU'VE TRIED IT
1022 , DON'T LEAVE ME IN THE DARK
1023 , DON'T LET GO TO YOUR HEAD
1024 , DON'T LET IT GO TO YOUR HEAD
1025 , DON'T LET THE CAT OUT OF THE BAG
1026 , DON'T LOOK BACK
1027 , DON'T LOSE ANY SLEEP OVER IT
1028 , DON'T MAKE ME COME OVER THERE
1029 , DON'T MESS WITH TEXAS
1030 , DON'T NOD
1031 , DON'T OVERDO IT
1032 , DON'T PICK YOUR NOSE!
1033 , DON'T POP YOUR GUM
1034 , DON'T POP YOUR GUM!
1035 , DON'T PRESS THAT BUTTON!
1036 , DON'T QUIT
1037 , DON'T SELL YOURSELF SHORT
1038 , DON'T SETTLE FOR LESS
1039 , DON'T SWEAT IT
1040 , DON'T TAKE NO FOR AN ANSWER
1041 , DON'T TALK WITH YOUR MOUTH FULL
1042 , DON'T TELL MOM
1043 , DON'T THINK TWICE
1044 , DON'T THINK TWICE ABOUT ASKING
1045 , DON'T TREAD ON ME
1046 , DON'T TRY THIS AT HOME
1047 , DON'T UNDERESTIMATE ME
1048 , DON'T UNDERESTIMATE YOURSELF
1049 , DON'T UPSET THE APPLECART
1050 , DON'T WASTE YOUR TIME
1051 , DON'T WORRY WE'LL KEEP A PLATE WARM FOR YOU
1052 , DONT BE SHY
1053 , DONT BE TOO SURE ABOUT THAT
1054 , DONT BITE YOUR FINGERNAILS
1055 , DONT BURN YOUR BRIDGES
1056 , DONT CRAMP MY STYLE
1057 , DONT DWELL ON THE PAST
1058 , DONT FEED THE PIGEONS
1059 , DONT HAVE A COW MAN!
1060 , DONT HAVE A LEG TO STAND ON
1061 , DONT PUSH
1062 , DONT QUIBBLE
1063 , DONT SPOIL YOUR DINNER
1064 , DONT THINK TWICE ABOUT ASKING
1065 , DONT TRY THIS AT HOME
1066 , DONT UPSET THE APPLECART
1067 , DOOR PRIZES
1068 , DOUBLE DIPPING
1069 , DOUBLE DUTY
1070 , DOUBLE OR NOTHING
1071 , DOUBLE TALK
1072 , DOUBLE WHAMMY
1073 , DOUBLE-EDGED SWORD
1074 , DOWN FOR THE COUNT
1075 , DOWN TO THE WIRE
1076 , DOWN-AND-OUT OF MY LEAGUE
1077 , DOWN-TO-EARTH
1078 , DOWNRIGHT DANGEROUS
1079 , DOZED OFF
1080 , DOZENS OF MUST-SEE SHOWS
1081 , DR SCHOLL'S WORK SHOES
1082 , DRAGGING YOUR FEET
1083 , DRAW A WARD
1084 , DRAWING A BLANK
1085 , DRAWING CRITICISM
1086 , DRAWING PEOPLE FROM EVERYWHERE
1087 , DREAM BIG
1088 , DREAM IT AND DO IT
1089 , DREAM IT DO IT
1090 , DREAM THE IMPOSSIBLE
1091 , DRESS FOR SUCCESS
1092 , DRESS IN LAYERS
1093 , DRESSED TO THE NINES
1094 , DRESSED UP FOR A NIGHT OUT ON THE TOWN
1095 , DRESSING UP FOR THE NIGHT
1096 , DRINK RESPONSIBLY
1097 , DRIVE CAREFULLY IN ROUNDABOUTS
1098 , DRIVE SAFELY
1099 , DRIVES LIKE A DREAM
1100 , DROP DEAD GORGEOUS
1101 , DROP THE BALL
1102 , DROP-DEAD GORGEOUS
1103 , DROPPING A BOMBSHELL
1104 , DROPPING NAMES
1105 , DRUM UP BUSINESS
1106 , DRUMROLL PLEASE
1107 , DUCK FOR COVER
1108 , DULY NOTED
1109 , DUSTY ROADS
1110 , DYED-IN-THE-WOOL
1111 , EAGER TO PLEASE
1112 , EARLY IN THE MORNING
1113 , EARN YOUR STRIPES
1114 , EASY AS ABC
1115 , EASY AS PIE
1116 , EASY MONEY
1117 , EASY STREET
1118 , EASY TO ASSEMBLE
1119 , EASY UPGRADES
1120 , EAT & DRINK
1121 , EAT AND DRINK
1122 , EAT DRINK & BE HAPPY
1123 , EAT DRINK & BE MERRY
1124 , EAT DRINK AND BE MERRY
1125 , EAT EVERYTHING ON YOUR PLATE
1126 , EAT HIGH ON THE HOG
1127 , EAT MY WORDS
1128 , EAT SLEEP GAME
1129 , EAT TO YOUR HEART'S CONTENT
1130 , EAT UP
1131 , EAT YOUR
1132 , EAT YOUR HEART OUT
1133 , EAT YOUR HEART OUT!
1134 , EAT YOUR SPINACH
1135 , EAT YOUR SPINACH!
1136 , EAT YOUR VEGETABLES
1137 , EAT YOUR VEGGIES
1138 , EATING HUMBLE PIE
1139 , EBB & FLOW
1140 , EBB AND FLOW
1141 , EDGE OF EXTINCTION
1142 , EDGY LOOK
1143 , EDITED FOR ACCURACY SPACE AND CLARITY
1144 , EDUCATIONAL AND EXCITING
1145 , EGG ON YOUR FACE
1146 , EGG SOUP WITH SOUP BUNS
1147 , EGO BOOST
1148 , EIGHT TIMES MORE DENSELY POPULATED THAN NYC
1149 , ELBOW ROOM
1150 , ELECTED BY A LANDSLIDE
1151 , ELEMENTARY MY DEAR WATSON
1152 , ELEVATE YOUR HEART RATE
1153 , ELVIS HAS LEFT THE BUILDING
1154 , EMBRACE CHANGE
1155 , EMERALD CITY
1156 , EMPLOYEE DISCOUNT
1157 , EMPLOYEE OF THE MONTH
1158 , ENCORE! ENCORE!
1159 , END IN A TIE
1160 , END IT A TIE
1161 , ENDLESS SUMMER
1162 , ENERGIZE YOUR SYSTEM
1163 , ENERGY EFFICIENT
1164 , ENGROSSED IN THOUGHT
1165 , ENGULFED IN FLAMES
1166 , ENJOY A SPECIAL MOMENT
1167 , ENJOY IT WHILE IT LASTS
1168 , ENJOY THE JOURNEY
1169 , ENJOY THE RIDE
1170 , ENJOY THE SHOW
1171 , ENJOY YOUR DAY
1172 , ENJOY YOUR NIGHT
1173 , ENJOY YOUR STAY
1174 , ENJOYING THE GREAT OUTDOORS
1175 , ENOUGH ALREADY
1176 , ENOUGH TO GO AROUND
1177 , ENTER OUR SWEEPSTAKES
1178 , ENTERPRISING SPIRIT
1179 , EQUAL FOOTING
1180 , ESTIMATED TIME OF DEPARTURE
1181 , ETERNALLY GRATEFUL
1182 , ETERNALLY YOUNG
1183 , ETHNIC BACKGROUND
1184 , EVEN-TEMPERED
1185 , EVERY DOG HAS HIS DAY
1186 , EVERY DOG HAS ITS DAY
1187 , EVERY GOOD BOY DOES FINE
1188 , EVERY HOUR ON THE HOUR
1189 , EVERY LITTLE BIT HELPS
1190 , EVERY PENNY COUNTS
1191 , EVERY TOM DICK & HARRY
1192 , EVERY WHICH WAY
1193 , EVERYBODY'S WELCOME
1194 , EVERYDAY HEROES
1195 , EVERYTHING BUT THE KITCHEN SINK
1196 , EVERYTHING FROM SOUP TO NUTS
1197 , EVERYTHING HUMANLY POSSIBLE
1198 , EVERYTHING OLD IS NEW AGAIN
1199 , EVERYTHING'S OKEY-DOKEY
1200 , EVIL UNDERWORLD
1201 , EXACT CHANGE
1202 , EXACTLY ALIKE
1203 , EXCITING ACTIVITIES TO DO
1204 , EXCITING NIGHTLIFE
1205 , EXCITING SPEECH
1206 , EXCITING STORY
1207 , EXCUSE ME DO YOU HAVE THE TIME?
1208 , EXPAND YOUR HORIZONS
1209 , EXPANDING YOUR HORIZONS
1210 , EXPECT THE UNEXPECTED
1211 , EXPERIENCE REQUIRED
1212 , EXPERIENCED FIRSTHAND
1213 , EXPLAIN YOURSELF
1214 , EXPLORE ALL THE AVENUES
1215 , EXPRESS YOURSELF
1216 , EXPRESSING AN INTEREST
1217 , EXTENDED ABSENCE
1218 , EXTRA POSTAGE REQUIRED
1219 , EXUDES CONFIDENCE
1220 , EYE CANDY
1221 , EYES LIKE A HAWK
1222 , FABULOUS SCENERY
1223 , FABULOUSLY WEALTHY
1224 , FACE REALITY
1225 , FACE THE FACTS
1226 , FACE THE MUSIC
1227 , FACE TIME
1228 , FACING THE ISSUES
1229 , FACT OR FICTION
1230 , FACTORY DIRECT PRICING
1231 , FADING AWAY
1232 , FAIR AND SQUARE
1233 , FAIR ENOUGH
1234 , FAKE IT TILL YOU MAKE IT
1235 , FALL IN LOVE
1236 , FALL IN LOVE WITH THIS CITY
1237 , FALLING IN LOVE
1238 , FALSE SENSE OF SECURITY
1239 , FAME AND FORTUNE
1240 , FAMILIARITY BREEDS CONTEMPT
1241 , FAMILY DINING EXPERIENCE
1242 , FAMILY-OWNED
1243 , FAMILY-OWNED AND OPERATED
1244 , FAMOUS FOR BEING FAMOUS
1245 , FAMOUS FOR THEIR FOOD
1246 , FAMOUS LAST WORDS
1247 , FAN THE FLAMES
1248 , FAN-FAVORITE TELEVISION EPISODE SERIES
1249 , FANCY MEETING YOU HERE
1250 , FANCY SHIRTS
1251 , FANCY SPORTS CAR
1252 , FANCY THAT
1253 , FANTASTIC ANY TIME OF YEAR
1254 , FAR & WIDE
1255 , FAR AND WIDE
1256 , FAR BEHIND
1257 , FAR FROM OVER
1258 , FASHION-FORWARD
1259 , FASHIONABLE
1260 , FASHIONABLY LATE
1261 , FAST & FRESH
1262 , FAST AND DEPENDABLE SERVICE
1263 , FAST AND FURIOUS
1264 , FASTEN YOUR SEATBELTS
1265 , FAT CHANCE
1266 , FEARFUL BRAVERY
1267 , FEAST FIT FOR A KING
1268 , FEAST YOUR EYES ON THIS
1269 , FEEL LIKE A MILLION BUCKS
1270 , FEEL THE BEAT
1271 , FEEL THE ELECTRICITY IN THE AIR
1272 , FEEL THE HEAT
1273 , FEELING GOOD
1274 , FEELING GROOVY
1275 , FEISTY & FABULOUS
1276 , FEISTY AND FABULOUS
1277 , FESS UP
1278 , FEVER PITCH
1279 , FIERCE RIVALRY
1280 , FIERCELY PROTECTIVE
1281 , FIFTEEN MINUTES OF FAME
1282 , FIFTH WHEEL
1283 , FIFTY-FIFTY
1284 , FIGHT FIRE WITH FIRE
1285 , FIGHT THE URGE
1286 , FIGURATIVELY SPEAKING
1287 , FIGURE IT OUT
1288 , FIGURE OF SPEECH
1289 , FILL 'ER UP!
1290 , FILL THE VOID
1291 , FILLED WITH A SENSE OF AWE
1292 , FILLED WITH EMOTION
1293 , FILLED WITH JOY
1294 , FILLED WITH LOVE
1295 , FILLING SOME BIG SHOES
1296 , FILM CAPITOL OF THE WORLD
1297 , FILMED ON LOCATION
1298 , FILTHY RICH
1299 , FIND A PENNY PICK IT UP
1300 , FIND THE LOCATION NEAREST YOU
1301 , FIND YOUR INNER CHILD
1302 , FIND YOUR WAY OUT
1303 , FINE DINING
1304 , FINE-TOOTH COMB
1305 , FINE-TOOTH-COMB
1306 , FINISH UP
1307 , FINISH WHAT YOU START
1308 , FINISH YOUR THOUGHT
1309 , FIRE UP THE GRILL
1310 , FIRST IN THE CLASS
1311 , FIRST MIDDLE & LAST
1312 , FIRST MONTH'S RENT PLUS DEPOSIT
1313 , FIRST-COME FIRST-SERVED
1314 , FIRST-RATE
1315 , FISH FOOD
1316 , FISHING FOR AN INVITATION
1317 , FIT AS A FIDDLE
1318 , FIT FOR A KING
1319 , FITS LIKE A GLOVE
1320 , FITTEST CITY IN AMERICA
1321 , FIXER-UPPER
1322 , FIZZLE OUT
1323 , FLAG HIM DOWN
1324 , FLAG ON THE PLAY
1325 , FLASH IN THE PAN
1326 , FLASH OF GENIUS
1327 , FLASH THAT WINNING SMILE
1328 , FLASH THOSE PEARLY WHITES
1329 , FLAT AS A PANCAKE
1330 , FLATTERY WILL GET YOU EVERYWHERE
1331 , FLEX YOUR BICEP
1332 , FLEX YOUR BICEPS
1333 , FLEX YOUR MUSCLES
1334 , FLEXIBLE & FIT
1335 , FLIGHT OF FANCY
1336 , FLIGHTS OF FANCY
1337 , FLIP A COIN
1338 , FLIP THE SWITCH
1339 , FLIPPING A SWITCH
1340 , FLIRT WITH LADY LUCK
1341 , FLOATING ON AIR
1342 , FLOODED WITH CALLS
1343 , FLOOR-TO-CEILING VIEWS
1344 , FLUENT IN FRENCH
1345 , FLUENT IN TWO LANGUAGES
1346 , FLUFF & FOLD
1347 , FLURRY OF ACTION
1348 , FLURRY OF ACTIVITY
1349 , FLY BY THE SEAT OF ONE'S PANTS
1350 , FLY THROUGH THE AIR WITH THE GREATEST OF EASE
1351 , FLYER-FRIENDLY
1352 , FLYING OFF THE HANDLE
1353 , FOCUS ON THE FACTS
1354 , FOCUS ON YOUR BREATHING
1355 , FOG AS THICK AS PEA SOUP
1356 , FOLLOW IT TO THE LETTER
1357 , FOLLOW ME ON TWITTER
1358 , FOLLOW THE CROWD
1359 , FOLLOW US ON TWITTER
1360 , FOLLOW YOUR BLISS
1361 , FOLLOW YOUR DREAMS
1362 , FOLLOW YOUR HEART
1363 , FOLLOW YOUR INSTINCTS
1364 , FOLLOWING IN HIS FATHERS FOOTSTEPS
1365 , FOOD COURT OF LAW
1366 , FOOD DYES
1367 , FOOD FOR THE GODS
1368 , FOOD FOR THOUGHT
1369 , FOOL'S GOLD
1370 , FOOL'S PARADISE
1371 , FOOLS RUSH IN
1372 , FOOT THE BILL
1373 , FOOTLOOSE AND FANCY-FREE
1374 , FOR A LIMITED TIME ONLY
1375 , FOR ALL INTENTS AND PURPOSES
1376 , FOR ARGUMENT'S SAKE
1377 , FOR EVERY MAN WOMAN AND CHILD
1378 , FOR EXAMPLE
1379 , FOR GOODNESS' SAKE!
1380 , FOR MORE INFORMATION PLEASE CALL NOW
1381 , FOR RENT
1382 , FOR THE BETTERMENT OF ALL
1383 , FOR THE CULTURALLY MINDED
1384 , FOR THE PRICE OF ADMISSION
1385 , FOR WHAT IT'S WORTH
1386 , FOR YOU MY DEAR ANYTHING
1387 , FOR YOUR CONSIDERATION
1388 , FOR YOUR INFORMATION
1389 , FOR YOUR VIEWING PLEASURE
1390 , FORCE OF HABIT
1391 , FORE AND AFT
1392 , FOREMOST CENTER OF LEARNING AND ART
1393 , FOREVER AND A DAY
1394 , FOREVER YOUNG
1395 , FOREVER YOURS
1396 , FOREWARNED IS FOREARMED
1397 , FORGE AHEAD
1398 , FORGIVE AND FORGET
1399 , FORK IT OVER
1400 , FORMALLY INTRODUCED
1401 , FORMED NATURALLY THROUGH WATER EROSION
1402 , FORMED OVER THOUSANDS AND THOUSANDS OF YEARS
1403 , FORWARD MARCH
1404 , FOUL BALL
1405 , FOUL BALL!
1406 , FOUR OF A KIND
1407 , FREAK OUT
1408 , FREE AND EASY
1409 , FREE AS A BIRD
1410 , FREE SHIPPING
1411 , FREE SHIPPING BOTH WAYS
1412 , FRESH AS A DAISY
1413 , FRESH FROM THE BAKERY
1414 , FRESH NEW STYLE
1415 , FRESH OFF THE VINE
1416 , FRESHWATER & SALTWATER
1417 , FRIENDLY & FUN-LOVING
1418 , FRIENDLY COMPETITION
1419 , FRIENDLY PIECE OF ADVICE
1420 , FROM A TO Z
1421 , FROM FARM TO FORK
1422 , FROM SOUP TO NUTS
1423 , FROM START TO FINISH
1424 , FROM STEM TO STERN
1425 , FROM THE FLIGHT DECK
1426 , FROM THE GROUND UP
1427 , FROM THE TOP MAESTRO
1428 , FROM THIS POINT ON
1429 , FROM TIME TO TIME
1430 , FRONT & CENTER
1431 , FRONT AND CENTER
1432 , FRUITS OF YOUR LABOR
1433 , FULL FLAVOR
1434 , FULL OF FLAVOR
1435 , FULL OF INTRIGUE
1436 , FULL SPEED AHEAD
1437 , FULL STEAM AHEAD
1438 , FULL THROTTLE
1439 , FULL-TIME & PART-TIME
1440 , FULLY QUALIFIED
1441 , FUN ALL NIGHT
1442 , FUN FOR ALL
1443 , FUN FOR CHILDREN OF ALL AGES
1444 , FUN FOR EVERYONE
1445 , FUN FOR THE ENTIRE FAMILY
1446 , FUN FOR THE FAMILY
1447 , FUN FOR THE LITTLE TYKES
1448 , FUN FOR THE WHOLE FAMILY
1449 , FUN TIME
1450 , FUN TIMES
1451 , FUN TIMES FOR EVERYONE
1452 , FUN TOYS
1453 , FUN WAYS TO STAY FIT
1454 , FUN-FILLED FAMILY OUTING
1455 , FUNNY CATCH PHRASES
1456 , FUNNY EMOTICONS
1457 , FUNNY THOUGHTS
1458 , GAINFULLY EMPLOYED
1459 , GAME ON!
1460 , GAME SET AND MATCH
1461 , GATEWAY TO ALASKA
1462 , GAVE ME THE ONCE-OVER
1463 , GEE WHIZ
1464 , GEE-WHIZ!
1465 , GEEKS VS NERDS
1466 , GENTLEMEN START YOUR ENGINES
1467 , GET A GRIP
1468 , GET A GRIP ON YOURSELF
1469 , GET A HEAD START
1470 , GET A LIFE
1471 , GET A RUNNING START
1472 , GET A WHIFF OF THIS
1473 , GET ALL YOUR DUCKS IN A ROW
1474 , GET ALONG LITTLE DOGGIE
1475 , GET BACK TO WORK
1476 , GET DOWN TO BRASS TACKS
1477 , GET FIT NOW
1478 , GET IN THE ZONE
1479 , GET INTO THE HOLIDAY SPIRIT
1480 , GET IT DONE
1481 , GET IT WHILE IT'S HOT
1482 , GET LOST
1483 , GET MOVING!
1484 , GET MY MONEY'S WORTH
1485 , GET ON BOARD
1486 , GET OUT IN FRONT OF THIS
1487 , GET OUT OF THE WAY
1488 , GET OUTDOORS
1489 , GET READY FOR AN OUTDOOR ADVENTURE
1490 , GET READY FOR LIFTOFF
1491 , GET READY FOR SCHOOL
1492 , GET THE INSIDE SCOOP
1493 , GET THE LEAD OUT
1494 , GET THE LEAD OUT!
1495 , GET THE THIRD DEGREE
1496 , GET THE WORD OUT
1497 , GET TO THE POINT
1498 , GET YOUR ACT TOGETHER
1499 , GET YOUR GAME ON
1500 , GET YOUR GROOVE ON
1501 , GET YOUR HEAD OUT OF THE CLOUDS
1502 , GETTING A FAIR SHAKE
1503 , GETTING AN EARFUL
1504 , GETTING AWAY FROM IT ALL
1505 , GETTING BETTER ALL THE TIME
1506 , GETTING CARRIED AWAY
1507 , GETTING COLD FEET
1508 , GETTING INTO THE SWING OF THINGS
1509 , GETTING OUT OF DODGE
1510 , GETTING SOME R AND R
1511 , GETTING SOME SHUTEYE
1512 , GETTING THERE IS HALF THE FUN
1513 , GETTING WARM BY THE FIRE
1514 , GETTING YOUR FEET WET
1515 , GIDDYUP
1516 , GIDDYUP!
1517 , GIFT OF GAB
1518 , GIMME A RING SOMETIME
1519 , GIMME SOME SKIN
1520 , GIVE A HOOT
1521 , GIVE AND TAKE
1522 , GIVE IT A WHIRL
1523 , GIVE IT AWAY
1524 , GIVE IT YOUR ALL
1525 , GIVE ME A BREAK
1526 , GIVE ME A CALL
1527 , GIVE ME A HIGH FIVE
1528 , GIVE ME A HINT
1529 , GIVE ME A HINT OF MINT
1530 , GIVE ME A LITTLE CREDIT
1531 , GIVE ME A MINUTE
1532 , GIVE ME FIVE
1533 , GIVE ME ONE GOOD REASON
1534 , GIVE ME SOME ELBOW ROOM
1535 , GIVE THE BENEFIT OF THE DOUBT
1536 , GIVE US YOUR OPINION
1537 , GIVE US YOUR THOUGHTS
1538 , GIVEN FREE REIN
1539 , GIVING ONE-HUNDRED PERCENT
1540 , GLAD RAGS
1541 , GLAD TIDINGS
1542 , GLITZ & GLAMOUR
1543 , GLORIOUS HISTORY
1544 , GLOWS IN THE DARK
1545 , GO ABOVE & BEYOND THE CALL OF DUTY
1546 , GO ABOVE AND BEYOND THE CALL OF DUTY
1547 , GO AHEAD INDULGE YOURSELF
1548 , GO AHEAD MAKE MY DAY
1549 , GO ASK YOUR FATHER
1550 , GO AT YOUR OWN PACE
1551 , GO FIGURE
1552 , GO FOR BROKE
1553 , GO FOR THE GOLD
1554 , GO GREEN
1555 , GO GREEN!
1556 , GO JUMP IN A LAKE
1557 , GO OUT ON A LIMB
1558 , GO OUTSIDE AND PLAY
1559 , GO QUIETLY
1560 , GO THE DISTANCE
1561 , GO THROUGH THE MOTIONS
1562 , GO TO THE MAT
1563 , GO WILD
1564 , GO WITH THE FLOW
1565 , GO WITH YOUR FIRST CHOICE
1566 , GO WITH YOUR GUT INSTINCT
1567 , GOAL- ORIENTED
1568 , GOAL-ORIENTED
1569 , GOING ALL OUT
1570 , GOING APE
1571 , GOING BANANAS
1572 , GOING BY THE BOOK
1573 , GOING DUTCH
1574 , GOING GAGA
1575 , GOING GLOBAL
1576 , GOING GOING GONE
1577 , GOING GREEN
1578 , GOING HALFWAY
1579 , GOING OVER NIAGARA FALLS IN A BARREL
1580 , GOING STEADY
1581 , GOING THE DISTANCE
1582 , GOING THE EXTRA MILE
1583 , GOING TO GREAT LENGTHS
1584 , GOING TO THE MUSEUM
1585 , GOLD MINE OF INFORMATION
